evID,magnitude,ev_lat,ev_lon,ev_depth,strike,dip,rake,src_duration,ns,st_lat,st_lon,azimuth,rhypo,waveform_path,Z_pga,Z_pgv,Z_pgd,E_pga,E_pgv,E_pgd,N_pga,N_pgv,N_pgd,H_pga,H_pgv,H_pgd
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S61,1.901,5.267,156.811,94.339,synthetic_waveforms/Synthetic_85.mseed,-1.443,-0.827,-0.969,-1.407,-0.789,-0.971,-1.472,-0.889,-1.191,-1.364,-0.754,-0.927
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S62,2.123,5.267,149.051,72.361,synthetic_waveforms/Synthetic_85.mseed,-1.451,-0.790,-0.939,-1.221,-0.648,-0.813,-1.408,-0.776,-1.088,-1.144,-0.599,-0.761
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S63,2.345,5.267,135.020,52.854,synthetic_waveforms/Synthetic_85.mseed,-1.346,-0.700,-0.849,-1.181,-0.548,-0.682,-1.155,-0.616,-0.909,-1.020,-0.442,-0.621
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S64,2.567,5.267,108.445,39.650,synthetic_waveforms/Synthetic_85.mseed,-1.252,-0.631,-0.883,-1.340,-0.664,-0.720,-1.424,-0.790,-1.196,-1.234,-0.636,-0.699
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S65,2.789,5.267,71.538,39.647,synthetic_waveforms/Synthetic_85.mseed,-1.510,-0.880,-1.268,-1.283,-0.653,-0.804,-0.999,-0.406,-0.659,-0.947,-0.379,-0.573
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S66,3.012,5.267,44.957,52.847,synthetic_waveforms/Synthetic_85.mseed,-1.629,-0.954,-1.147,-1.101,-0.554,-0.769,-1.152,-0.546,-0.715,-0.974,-0.402,-0.590
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S67,3.234,5.267,30.922,72.352,synthetic_waveforms/Synthetic_85.mseed,-1.578,-0.894,-1.099,-1.253,-0.696,-0.912,-1.536,-0.920,-1.017,-1.201,-0.649,-0.808
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S68,3.456,5.267,23.160,94.329,synthetic_waveforms/Synthetic_85.mseed,-1.529,-0.932,-1.056,-1.513,-0.915,-1.093,-1.824,-1.111,-1.373,-1.488,-0.882,-1.047
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S69,3.678,5.267,18.400,117.399,synthetic_waveforms/Synthetic_85.mseed,-1.666,-0.929,-1.105,-1.783,-1.090,-1.248,-1.729,-1.090,-1.313,-1.675,-1.054,-1.203
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S70,1.678,5.489,150.952,127.371,synthetic_waveforms/Synthetic_85.mseed,-1.569,-0.944,-1.055,-1.291,-0.750,-0.903,-1.556,-0.958,-1.174,-1.250,-0.708,-0.848
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S71,1.901,5.489,144.472,106.481,synthetic_waveforms/Synthetic_85.mseed,-1.478,-0.829,-1.018,-1.306,-0.823,-0.967,-1.483,-0.955,-1.130,-1.295,-0.772,-0.884
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S72,2.123,5.489,135.013,87.602,synthetic_waveforms/Synthetic_85.mseed,-1.572,-0.889,-0.987,-1.385,-0.796,-0.958,-1.354,-0.811,-0.996,-1.219,-0.653,-0.826
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S73,2.345,5.489,120.976,72.327,synthetic_waveforms/Synthetic_85.mseed,-1.420,-0.807,-0.962,-1.569,-0.847,-0.978,-1.286,-0.727,-0.993,-1.234,-0.692,-0.839
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S74,2.567,5.489,101.309,63.319,synthetic_waveforms/Synthetic_85.mseed,-1.379,-0.786,-0.975,-1.638,-0.911,-1.076,-1.758,-1.304,-1.650,-1.598,-0.878,-1.076
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S75,2.789,5.489,78.664,63.314,synthetic_waveforms/Synthetic_85.mseed,-1.482,-0.858,-1.135,-1.707,-1.019,-1.115,-1.311,-0.749,-0.952,-1.301,-0.731,-0.872
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S76,3.012,5.489,58.992,72.312,synthetic_waveforms/Synthetic_85.mseed,-1.745,-1.055,-1.342,-1.404,-0.848,-0.964,-1.188,-0.640,-0.822,-1.120,-0.569,-0.731
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S77,3.234,5.489,44.948,87.582,synthetic_waveforms/Synthetic_85.mseed,-1.750,-1.056,-1.259,-1.354,-0.779,-0.948,-1.357,-0.786,-0.956,-1.205,-0.632,-0.801
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S78,3.456,5.489,35.484,106.458,synthetic_waveforms/Synthetic_85.mseed,-1.671,-0.976,-1.198,-1.562,-0.885,-1.016,-1.465,-0.938,-1.155,-1.394,-0.799,-0.924
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S79,3.678,5.489,29.002,127.347,synthetic_waveforms/Synthetic_85.mseed,-1.678,-1.025,-1.170,-1.460,-0.892,-1.047,-1.602,-1.018,-1.229,-1.371,-0.796,-0.969
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S80,1.678,5.711,142.130,141.002,synthetic_waveforms/Synthetic_85.mseed,-1.598,-0.972,-1.096,-1.210,-0.645,-0.854,-1.377,-0.810,-0.985,-1.127,-0.564,-0.760
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S81,1.901,5.711,135.007,122.457,synthetic_waveforms/Synthetic_85.mseed,-1.537,-0.945,-1.064,-1.334,-0.776,-0.948,-1.413,-0.845,-1.002,-1.219,-0.657,-0.823
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S82,2.123,5.711,125.545,106.448,synthetic_waveforms/Synthetic_85.mseed,-1.475,-0.902,-1.060,-1.425,-0.867,-1.114,-1.387,-0.906,-1.054,-1.343,-0.830,-0.934
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S83,2.345,5.711,113.201,94.274,synthetic_waveforms/Synthetic_85.mseed,-1.527,-0.845,-1.021,-1.785,-1.159,-1.282,-1.516,-0.953,-1.154,-1.516,-0.912,-1.090
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S84,2.567,5.711,98.121,87.551,synthetic_waveforms/Synthetic_85.mseed,-1.529,-0.912,-1.030,-1.737,-1.008,-1.303,-2.198,-1.690,-2.031,-1.721,-1.004,-1.296
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S85,2.789,5.711,81.842,87.543,synthetic_waveforms/Synthetic_85.mseed,-1.565,-0.964,-1.118,-1.746,-1.064,-1.393,-1.542,-0.970,-1.150,-1.542,-0.966,-1.122
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S86,3.012,5.711,66.757,94.253,synthetic_waveforms/Synthetic_85.mseed,-1.750,-1.013,-1.295,-1.791,-1.130,-1.240,-1.381,-0.779,-0.955,-1.352,-0.740,-0.904
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S87,3.234,5.711,54.407,106.416,synthetic_waveforms/Synthetic_85.mseed,-1.816,-1.095,-1.343,-1.652,-0.973,-1.081,-1.397,-0.841,-0.976,-1.366,-0.747,-0.872
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S88,3.456,5.711,44.939,122.419,synthetic_waveforms/Synthetic_85.mseed,-1.880,-1.202,-1.329,-1.447,-0.841,-1.002,-1.423,-0.816,-1.011,-1.284,-0.678,-0.856
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S89,3.678,5.711,37.811,140.959,synthetic_waveforms/Synthetic_85.mseed,-1.829,-1.143,-1.302,-1.331,-0.785,-0.961,-1.400,-0.844,-1.060,-1.212,-0.663,-0.855
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S90,1.678,5.933,135.001,157.350,synthetic_waveforms/Synthetic_85.mseed,-1.633,-1.020,-1.131,-1.184,-0.640,-0.881,-1.215,-0.670,-0.892,-1.049,-0.506,-0.737
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S91,1.901,5.933,127.876,140.970,synthetic_waveforms/Synthetic_85.mseed,-1.591,-0.991,-1.095,-1.321,-0.746,-0.974,-1.286,-0.721,-0.902,-1.153,-0.586,-0.786
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S92,2.123,5.933,119.054,127.308,synthetic_waveforms/Synthetic_85.mseed,-1.485,-0.911,-1.081,-1.532,-0.996,-1.139,-1.428,-0.911,-1.016,-1.324,-0.800,-0.919
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S93,2.345,5.933,108.429,117.315,synthetic_waveforms/Synthetic_85.mseed,-1.720,-1.016,-1.183,-1.705,-1.058,-1.372,-1.594,-0.991,-1.210,-1.556,-0.962,-1.134
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S94,2.567,5.933,96.324,111.980,synthetic_waveforms/Synthetic_85.mseed,-1.550,-1.006,-1.193,-1.735,-1.050,-1.382,-2.008,-1.435,-1.834,-1.733,-1.050,-1.382
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S95,2.789,5.933,83.629,111.970,synthetic_waveforms/Synthetic_85.mseed,-1.616,-1.029,-1.287,-1.808,-1.101,-1.408,-1.791,-1.167,-1.304,-1.759,-1.083,-1.260
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S96,3.012,5.933,71.519,117.287,synthetic_waveforms/Synthetic_85.mseed,-1.853,-1.221,-1.486,-1.769,-1.168,-1.341,-1.528,-0.877,-1.051,-1.507,-0.852,-1.000
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S97,3.234,5.933,60.888,127.264,synthetic_waveforms/Synthetic_85.mseed,-1.799,-1.161,-1.482,-1.567,-0.997,-1.141,-1.345,-0.774,-0.955,-1.278,-0.707,-0.878
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S98,3.456,5.933,52.059,140.915,synthetic_waveforms/Synthetic_85.mseed,-1.961,-1.279,-1.492,-1.388,-0.834,-1.022,-1.279,-0.734,-0.927,-1.176,-0.628,-0.819
Synthetic_85,5.362,2.678,4.933,6.968,324.011,62.109,-162.513,1.647,PR.S99,3.678,5.933,44.929,157.286,synthetic_waveforms/Synthetic_85.mseed,-1.904,-1.188,-1.401,-1.291,-0.788,-0.966,-1.279,-0.781,-0.969,-1.134,-0.634,-0.817
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S0,2.282,-6.451,224.992,157.272,synthetic_waveforms/Synthetic_86.mseed,-0.781,0.020,0.161,-1.050,-0.145,0.144,-0.915,0.027,0.347,-0.840,0.059,0.389
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S1,2.504,-6.451,232.116,140.881,synthetic_waveforms/Synthetic_86.mseed,-0.803,-0.001,0.159,-1.135,-0.355,-0.116,-0.966,-0.058,0.330,-0.951,-0.032,0.339
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S2,2.726,-6.451,240.939,127.207,synthetic_waveforms/Synthetic_86.mseed,-0.867,-0.036,0.135,-1.059,-0.285,-0.069,-1.214,-0.246,0.155,-1.053,-0.203,0.156
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S3,2.948,-6.451,251.567,117.204,synthetic_waveforms/Synthetic_86.mseed,-1.006,-0.014,0.136,-1.058,-0.260,-0.030,-1.566,-0.654,-0.551,-1.040,-0.244,-0.015
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S4,3.171,-6.451,263.678,111.862,synthetic_waveforms/Synthetic_86.mseed,-0.930,0.089,0.148,-0.982,-0.215,0.069,-1.208,-0.246,0.063,-0.982,-0.117,0.097
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S5,3.393,-6.451,276.380,111.849,synthetic_waveforms/Synthetic_86.mseed,-0.827,0.178,0.156,-0.905,-0.129,0.205,-1.000,0.068,0.372,-0.886,0.088,0.372
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S6,3.615,-6.451,288.496,117.169,synthetic_waveforms/Synthetic_86.mseed,-0.758,0.222,0.267,-0.904,-0.020,0.299,-0.825,0.172,0.481,-0.769,0.172,0.483
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S7,3.837,-6.451,299.132,127.153,synthetic_waveforms/Synthetic_86.mseed,-0.695,0.234,0.324,-0.840,0.034,0.307,-0.867,0.153,0.504,-0.788,0.168,0.510
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S8,4.059,-6.451,307.963,140.813,synthetic_waveforms/Synthetic_86.mseed,-0.719,0.201,0.359,-0.947,0.070,0.253,-0.850,0.131,0.464,-0.787,0.174,0.481
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S9,4.282,-6.451,315.094,157.193,synthetic_waveforms/Synthetic_86.mseed,-0.670,0.245,0.387,-0.858,0.018,0.196,-0.818,0.059,0.357,-0.692,0.141,0.403
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S10,2.282,-6.229,217.862,140.930,synthetic_waveforms/Synthetic_86.mseed,-0.696,0.103,0.236,-0.994,-0.086,0.184,-0.872,0.051,0.435,-0.837,0.115,0.482
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S11,2.504,-6.229,224.984,122.374,synthetic_waveforms/Synthetic_86.mseed,-0.776,0.083,0.210,-1.026,-0.234,-0.006,-0.973,0.031,0.423,-0.921,0.082,0.442
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S12,2.726,-6.229,234.446,106.350,synthetic_waveforms/Synthetic_86.mseed,-0.782,0.109,0.204,-1.176,-0.191,-0.001,-0.943,-0.002,0.314,-0.902,0.018,0.323
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S13,2.948,-6.229,246.792,94.162,synthetic_waveforms/Synthetic_86.mseed,-0.818,0.128,0.211,-1.029,-0.160,-0.013,-1.250,-0.305,-0.123,-1.017,-0.112,0.008
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S14,3.171,-6.229,261.879,87.429,synthetic_waveforms/Synthetic_86.mseed,-0.782,0.136,0.186,-0.911,-0.155,0.094,-1.330,-0.282,0.043,-0.911,-0.105,0.131
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S15,3.393,-6.229,278.166,87.419,synthetic_waveforms/Synthetic_86.mseed,-0.739,0.254,0.225,-0.814,-0.104,0.288,-0.869,0.095,0.405,-0.790,0.126,0.444
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S16,3.615,-6.229,293.259,94.136,synthetic_waveforms/Synthetic_86.mseed,-0.672,0.347,0.355,-0.788,0.043,0.391,-0.795,0.216,0.468,-0.754,0.218,0.533
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S17,3.837,-6.229,305.614,106.311,synthetic_waveforms/Synthetic_86.mseed,-0.624,0.378,0.430,-0.719,0.084,0.414,-0.897,0.190,0.461,-0.686,0.199,0.505
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S18,4.059,-6.229,315.083,122.326,synthetic_waveforms/Synthetic_86.mseed,-0.603,0.305,0.434,-0.903,0.077,0.342,-0.777,0.092,0.451,-0.727,0.129,0.466
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S19,4.282,-6.229,322.210,140.877,synthetic_waveforms/Synthetic_86.mseed,-0.665,0.234,0.419,-1.021,0.031,0.217,-0.811,0.051,0.360,-0.754,0.117,0.383
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S20,2.282,-6.007,209.040,127.305,synthetic_waveforms/Synthetic_86.mseed,-0.646,0.165,0.281,-0.849,-0.019,0.248,-0.905,0.076,0.483,-0.845,0.162,0.539
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S21,2.504,-6.007,215.518,106.401,synthetic_waveforms/Synthetic_86.mseed,-0.657,0.218,0.273,-0.937,-0.050,0.219,-0.787,0.164,0.495,-0.786,0.178,0.542
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S22,2.726,-6.007,224.976,87.504,synthetic_waveforms/Synthetic_86.mseed,-0.653,0.235,0.283,-1.000,-0.090,0.210,-0.821,0.184,0.433,-0.759,0.186,0.485
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S23,2.948,-6.007,239.014,72.207,synthetic_waveforms/Synthetic_86.mseed,-0.710,0.157,0.234,-0.966,-0.059,0.133,-0.878,0.034,0.155,-0.865,0.044,0.283
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S24,3.171,-6.007,258.688,63.182,synthetic_waveforms/Synthetic_86.mseed,-0.739,0.142,0.158,-0.869,-0.027,0.171,-1.262,-0.314,-0.004,-0.843,0.007,0.245
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S25,3.393,-6.007,281.345,63.175,synthetic_waveforms/Synthetic_86.mseed,-0.674,0.319,0.249,-0.705,0.131,0.399,-0.693,0.142,0.484,-0.693,0.256,0.564
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S26,3.615,-6.007,301.026,72.190,synthetic_waveforms/Synthetic_86.mseed,-0.625,0.405,0.376,-0.628,0.255,0.518,-0.655,0.136,0.463,-0.609,0.296,0.592
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S27,3.837,-6.007,315.072,87.480,synthetic_waveforms/Synthetic_86.mseed,-0.570,0.447,0.477,-0.803,0.181,0.460,-0.677,0.131,0.363,-0.593,0.197,0.533
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S28,4.059,-6.007,324.535,106.373,synthetic_waveforms/Synthetic_86.mseed,-0.552,0.435,0.513,-0.802,0.019,0.341,-0.758,0.052,0.346,-0.637,0.153,0.472
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S29,4.282,-6.007,331.016,127.275,synthetic_waveforms/Synthetic_86.mseed,-0.568,0.319,0.469,-0.993,-0.095,0.174,-0.745,0.076,0.325,-0.687,0.154,0.401
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S30,2.282,-5.785,198.423,117.346,synthetic_waveforms/Synthetic_86.mseed,-0.659,0.235,0.326,-0.935,0.020,0.293,-0.800,0.130,0.492,-0.800,0.175,0.565
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S31,2.504,-5.785,203.181,94.261,synthetic_waveforms/Synthetic_86.mseed,-0.555,0.359,0.413,-0.810,0.082,0.367,-0.795,0.216,0.523,-0.744,0.236,0.595
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S32,2.726,-5.785,210.938,72.259,synthetic_waveforms/Synthetic_86.mseed,-0.504,0.296,0.442,-0.739,0.170,0.404,-0.727,0.292,0.579,-0.592,0.315,0.632
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S33,2.948,-5.785,224.967,52.714,synthetic_waveforms/Synthetic_86.mseed,-0.523,0.251,0.327,-0.727,0.213,0.444,-0.602,0.191,0.521,-0.518,0.264,0.618
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S34,3.171,-5.785,251.547,39.463,synthetic_waveforms/Synthetic_86.mseed,-0.711,0.128,0.218,-0.838,0.124,0.577,-1.008,-0.267,-0.301,-0.811,0.127,0.580
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S35,3.393,-5.785,288.474,39.459,synthetic_waveforms/Synthetic_86.mseed,-0.567,0.427,0.427,-0.588,0.403,0.572,-0.500,0.240,0.655,-0.466,0.438,0.729
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S36,3.615,-5.785,315.062,52.705,synthetic_waveforms/Synthetic_86.mseed,-0.502,0.542,0.546,-0.626,0.455,0.734,-0.695,0.045,0.604,-0.507,0.471,0.792
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S37,3.837,-5.785,329.095,72.249,synthetic_waveforms/Synthetic_86.mseed,-0.515,0.498,0.489,-0.763,0.156,0.425,-0.625,0.142,0.574,-0.533,0.256,0.660
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S38,4.059,-5.785,336.854,94.250,synthetic_waveforms/Synthetic_86.mseed,-0.517,0.483,0.542,-1.011,-0.180,0.185,-0.641,0.133,0.483,-0.605,0.175,0.532
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S39,4.282,-5.785,341.613,117.334,synthetic_waveforms/Synthetic_86.mseed,-0.551,0.378,0.511,-1.179,-0.303,-0.021,-0.677,0.165,0.427,-0.657,0.189,0.453
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S40,2.282,-5.563,186.336,112.035,synthetic_waveforms/Synthetic_86.mseed,-0.566,0.306,0.364,-0.985,-0.027,0.281,-0.756,0.163,0.472,-0.746,0.192,0.547
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S41,2.504,-5.563,188.123,87.562,synthetic_waveforms/Synthetic_86.mseed,-0.473,0.410,0.564,-0.858,0.049,0.355,-0.752,0.214,0.552,-0.750,0.261,0.606
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S42,2.726,-5.563,191.298,63.274,synthetic_waveforms/Synthetic_86.mseed,-0.357,0.380,0.641,-0.640,0.169,0.423,-0.651,0.246,0.763,-0.627,0.277,0.775
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S43,2.948,-5.563,198.413,39.512,synthetic_waveforms/Synthetic_86.mseed,-0.346,0.369,0.533,-0.439,0.383,0.731,-0.425,0.550,1.116,-0.341,0.562,1.129
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S44,3.171,-5.563,224.958,18.439,synthetic_waveforms/Synthetic_86.mseed,-0.619,0.302,0.635,-0.169,0.655,0.785,-0.306,0.545,1.006,-0.077,0.669,1.020
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S45,3.393,-5.563,315.052,18.438,synthetic_waveforms/Synthetic_86.mseed,-0.138,0.888,1.012,-0.092,0.686,0.815,-0.681,0.351,1.097,-0.090,0.724,1.142
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S46,3.615,-5.563,341.599,39.511,synthetic_waveforms/Synthetic_86.mseed,-0.370,0.628,0.781,-0.826,-0.004,0.617,-0.345,0.441,1.086,-0.323,0.466,1.110
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S47,3.837,-5.563,348.715,63.272,synthetic_waveforms/Synthetic_86.mseed,-0.452,0.550,0.512,-1.231,-0.539,0.020,-0.507,0.329,0.750,-0.500,0.329,0.755
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S48,4.059,-5.563,351.890,87.561,synthetic_waveforms/Synthetic_86.mseed,-0.525,0.485,0.526,-1.225,-0.282,-0.003,-0.563,0.214,0.573,-0.556,0.217,0.574
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S49,4.282,-5.563,353.677,112.033,synthetic_waveforms/Synthetic_86.mseed,-0.541,0.407,0.515,-1.278,-0.233,0.088,-0.644,0.175,0.464,-0.641,0.176,0.464
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S50,2.282,-5.340,173.664,112.035,synthetic_waveforms/Synthetic_86.mseed,-0.540,0.332,0.386,-1.266,-0.229,0.144,-0.753,0.173,0.457,-0.738,0.182,0.503
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S51,2.504,-5.340,171.877,87.562,synthetic_waveforms/Synthetic_86.mseed,-0.436,0.442,0.620,-1.202,-0.209,0.165,-0.733,0.205,0.600,-0.722,0.221,0.602
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S52,2.726,-5.340,168.702,63.274,synthetic_waveforms/Synthetic_86.mseed,-0.302,0.417,0.719,-1.187,-0.236,0.283,-0.588,0.293,0.833,-0.580,0.301,0.847
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S53,2.948,-5.340,161.587,39.512,synthetic_waveforms/Synthetic_86.mseed,-0.263,0.492,0.654,-0.850,0.104,0.794,-0.381,0.626,1.276,-0.357,0.645,1.298
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S54,3.171,-5.340,135.042,18.439,synthetic_waveforms/Synthetic_86.mseed,-0.313,0.594,0.986,-0.121,1.000,1.445,-0.212,1.012,1.567,-0.077,1.109,1.660
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S55,3.393,-5.340,44.948,18.438,synthetic_waveforms/Synthetic_86.mseed,-0.394,0.672,0.825,-0.189,0.655,1.108,-0.671,0.230,0.649,-0.188,0.656,1.116
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S56,3.615,-5.340,18.401,39.511,synthetic_waveforms/Synthetic_86.mseed,-0.458,0.539,0.636,-0.458,0.424,0.651,-0.450,0.245,0.873,-0.427,0.460,0.920
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S57,3.837,-5.340,11.285,63.272,synthetic_waveforms/Synthetic_86.mseed,-0.509,0.501,0.457,-0.689,0.240,0.514,-0.559,0.196,0.640,-0.545,0.358,0.659
Synthetic_86,6.888,3.282,-5.451,5.933,74.554,32.074,91.653,8.481,PR.S58,4.059,-5.340,8.110,87.561,synthetic_waveforms/Synthetic_86.mseed,-0.566,0.452,0.484,-0.880,0.124,0.427,-0.588,0.166,0.514,-0.588,0.175,0.540
